store_lats,store_lngs,store_sizes,store_products,store_categories,days_to_expiry,quantity_available,original_prices,discounted_prices,is_available,store_names,store_addresses
38.91610088111982,-77.03224561287333,small,spaghetti,grain,73,75,1.15,0.8081944444444443,1,Trader Joe's,1914 14TH STREET NW
38.87413333646309,-76.97274786739935,small,american cheese,dairy,3,98,1.96,1.19,1,Yes! Organic,2323 PENNSYLVANIA AVENUE SE
38.929308227973394,-77.03298601467988,large,onion,produce,6,1554,0.47,0.43642857142857144,1,Target,3100 14TH STREET NW
38.9218044722116,-77.04371096490623,small,butter,dairy,11,56,3.26,2.910714285714285,1,Yes! Organic,1825 COLUMBIA ROAD NW
38.90949910711764,-77.03356774007037,small,corn meal,grain,170,72,0.46,0.44722222222222224,1,Whole Foods Market,1440 P STREET NW 
38.9004378222694,-77.00164702126357,small,eggs,dairy,12,91,3.96,3.677142857142857,1,Giant,300 H STREET NE
38.9485365777595,-77.08055249629902,large,carrot,produce,3,1670,0.63,0.45,1,Target ,4500 WISCONSIN AVENUE NW
38.95234016155874,-77.08246449753963,small,mozzarella cheese,dairy,11,61,2.89,2.580357142857143,1,Safeway,4203 DAVENPORT STREET NW
38.95660425176426,-77.02131788768959,medium,corn meal,grain,80,337,0.46,0.33222222222222225,1,Tropimart International Foods,607 KENNEDY STREET NW
38.90949013493613,-77.04836546433359,medium,water,beverages,69,106,0.32,0.22133333333333333,1,Metro Supermarket,2130 P STREET NW #5
38.9004378222694,-77.00164702126357,medium,powdered milk,dairy,1,140,2.94,1.575,1,Giant,300 H STREET NE
38.94450677593536,-77.06317251045735,large,ranch dressing,sauce/condiments,24,486,10.75,9.675,1,Giant,4303 CONNECTICUT AVENUE NW
38.98346370182273,-77.02606575460844,small,powdered milk,dairy,1,22,2.94,1.575,0,International Progresso Market,7719 GEORGIA AVENUE NW
38.95660425176426,-77.02131788768959,small,mozzarella cheese,dairy,6,52,2.89,2.0642857142857145,1,Tropimart International Foods,607 KENNEDY STREET NW
38.91731297728028,-77.06868826971429,large,pork bacon,meat,4,1555,3.62,3.258,1,Trader Joe's,2101 WISCONSIN AVENUE NW #A
38.90057508208876,-76.97977231662443,medium,powdered milk,dairy,2,316,2.94,1.68,1,Safeway,1601 MARYLAND AVENUE NE
38.935242769363896,-77.0578868641251,medium,pork bacon,meat,1,324,3.62,2.172,1,Streets Market,3427 CONNECTICUT AVENUE NW 
38.92421518348709,-77.04099386279991,small,soy sauce,sauce/condiments,22,15,13.05,11.31,1,Safeway,1747 COLUMBIA ROAD NW
38.90679819583192,-77.0266923576239,medium,orange juice,beverages,106,351,4.04,3.2095555555555557,1,Capitol Super Market,1231 11TH STREET NW
38.9066904312142,-77.04836333526447,small,cucumber,produce,5,27,0.6,0.5142857142857143,1,Streets Market,1255 22ND STREET NW
38.9655532402862,-77.0764593007974,small,american cheese,dairy,6,96,1.96,1.4,1,Magruder's,5626 CONNECTICUT AVENUE NW
38.8828727388499,-76.9947534873476,small,black beans,canned,209,72,6.92,5.441205479452055,1,Union Kitchen Grocery,430 8TH STREET SE
38.95135804157581,-77.0123928349029,medium,coffee,beverages,20,366,14.42,8.011111111111111,1,Avenue Supermarket,5010 1ST STREET NW
38.86176558894161,-76.96740108339792,medium,chicken breast,meat,3,402,0.97,0.776,1,Lidl,2224 TOWN CENTER DRIVE SE
38.94045114501989,-77.07726641003441,small,mustard,sauce/condiments,26,75,4.26,3.976,1,Wegmans,41 RIDGE SQUARE NW
38.95234016155874,-77.08246449753963,small,onion,produce,1,51,0.47,0.2685714285714285,1,Safeway,4203 DAVENPORT STREET NW
38.95660425176426,-77.02131788768959,medium,orange juice,beverages,26,45,4.04,2.3117777777777775,1,Tropimart International Foods,607 KENNEDY STREET NW
38.921847780356295,-76.99990690595715,medium,cucumber,produce,3,176,0.6,0.42857142857142855,1,Save-A-Lot,514 RHODE ISLAND AVENUE NE
38.85903221903567,-76.96667322313847,medium,apple juice,beverages,87,222,2.32,1.7206666666666666,1,Safeway,2845 ALABAMA AVENUE SE
38.90040433820318,-77.01198706322644,small,apple juice,beverages,61,85,2.32,1.553111111111111,1,Walmart Supercenter,99 H STREET NW
38.949108887229904,-77.07921470836415,medium,peanut butter,canned,229,298,8.91,7.250054794520548,1,Whole Foods Market,4530 40TH STREET NW
38.935166426639285,-77.05779049421417,small,water,beverages,79,92,0.32,0.23022222222222222,1,Yes! Organic,3425 CONNECTICUT AVENUE NW
38.912005027447265,-77.00400185770731,small,chicken drumstick,meat,3,49,0.42,0.336,1,Union Kitchen Grocery,1625 ECKINGTON PLACE NE
38.893139781622146,-76.94745719705952,large,corn,canned,237,888,5.78,4.766520547945206,1,Safeway,322 40TH STREET NE
38.9218044722116,-77.04371096490623,medium,flour,grain,103,80,0.44,0.34588888888888886,1,Yes! Organic,1825 COLUMBIA ROAD NW
38.9655532402862,-77.0764593007974,small,rice,grain,26,96,0.49,0.28038888888888885,1,Magruder's,5626 CONNECTICUT AVENUE NW
38.92198694131714,-77.03844186238213,small,butter,dairy,6,62,3.26,2.3285714285714283,1,Harris Teeter,1631 KALORAMA ROAD NW
38.97610115429368,-77.02816620326477,medium,coffee,beverages,91,327,14.42,10.855055555555555,1,Whole Foods Market,7130 12TH STREET NW
38.929308227973394,-77.03298601467988,medium,eggs,dairy,13,143,3.96,3.8185714285714285,1,Lidl,"3100 14TH STREET NW, #116"
38.95234016155874,-77.08246449753963,medium,apple juice,beverages,23,199,2.32,1.3082222222222222,1,Safeway,4203 DAVENPORT STREET NW
38.90949910711764,-77.03356774007037,medium,powdered milk,dairy,3,293,2.94,1.785,1,Whole Foods Market,1440 P STREET NW 
38.91428483131307,-77.0452000177074,medium,black beans,canned,35,103,6.92,3.791780821917808,0,Dawson's Market,2001 S STREET NW
38.936824244908216,-76.990397442066,medium,flour,grain,105,369,0.44,0.3483333333333334,1,Yes! Organic,3809 12TH STREET NE
38.90949910711764,-77.03356774007037,medium,spaghetti,grain,162,153,1.15,1.0924999999999998,1,Whole Foods Market,1440 P STREET NW 
38.904198954892756,-77.05301445799769,medium,ground beef,meat,1,465,3.72,2.232,1,Trader Joe's,1101 25TH STREET NW
38.94045114501989,-77.07726641003441,small,corn,canned,91,57,5.78,3.6105205479452054,1,Wegmans,41 RIDGE SQUARE NW
38.88354906285551,-76.98655150803029,large,ketchup,sauce/condiments,25,1387,5.41,4.959166666666667,1,Safeway,415 14TH STREET SE
38.935242769363896,-77.0578868641251,small,corn meal,grain,148,92,0.46,0.4191111111111111,1,Streets Market,3427 CONNECTICUT AVENUE NW 
38.95135804157581,-77.0123928349029,medium,rice,grain,145,9,0.49,0.4423611111111111,0,Avenue Supermarket,5010 1ST STREET NW
38.88354906285551,-76.98655150803029,medium,rice,grain,4,329,0.49,0.2504444444444444,1,Safeway,415 14TH STREET SE
38.90746786181079,-77.00056757058081,medium,onion,produce,1,497,0.47,0.2685714285714285,1,Trader Joe's,350 FLORIDA AVENUE NE
38.91595166823909,-76.98359318635839,small,spaghetti,grain,53,1,1.15,0.7443055555555556,1,Mom's Organic Market,1501 NEW YORK AVENUE NE
38.93585941366032,-77.0580161995249,medium,lettuce,produce,5,361,1.64,1.4057142857142857,1,Target ,3505 CONNECTICUT AVENUE NW
38.93589900198146,-77.03308350447402,large,orange juice,beverages,29,1800,4.04,2.3454444444444444,1,Panam Grocery,3552 14TH STREET NW
38.880209661423635,-76.98662497531038,medium,elbow macaroni,grain,63,292,1.09,0.7357500000000001,1,Harris Teeter,1350 POTOMAC AVENUE SE
38.877621504691085,-77.0171618053436,small,lettuce,produce,2,20,1.64,1.054285714285714,1,Safeway,1100 4TH STREET SW
38.91850672736017,-77.03161975008753,medium,pork bacon,meat,4,221,3.62,3.258,1,Yes! Organic,2123 14TH STREET NW
38.901569290610794,-76.97803182686681,medium,pork bacon,meat,3,86,3.62,2.8960000000000004,0,Aldi,901 17TH STREET NE
38.9218044722116,-77.04371096490623,medium,corn,canned,305,423,5.78,5.304931506849315,1,Yes! Organic,1825 COLUMBIA ROAD NW
38.97610115429368,-77.02816620326477,small,tuna,canned,120,51,13.4,8.902739726027397,1,Whole Foods Market,7130 12TH STREET NW
38.91744140841088,-77.09596212516874,medium,chicken breast,meat,3,444,0.97,0.776,1,Safeway,4865 MACARTHUR BOULEVARD NW
38.906023064916525,-77.0054945492568,large,corn meal,grain,19,259,0.46,0.2542777777777778,0,Harris Teeter,1201 1ST STREET NE
38.95453573534579,-76.9997257446131,large,green pepper,produce,6,1442,1.24,1.1514285714285715,1,Aldi,5300 SOUTH DAKOTA AVENUE NE
38.877621504691085,-77.0171618053436,large,rice,grain,122,1324,0.49,0.41105555555555556,1,Safeway,1100 4TH STREET SW
38.896534304119626,-77.05114371697834,medium,tuna,canned,13,469,13.4,6.938630136986301,1,Market at Columbia Plaza,516 23RD STREET NW
38.908770717071064,-77.02212530524505,large,soy sauce,sauce/condiments,4,116,13.05,7.3950000000000005,0,Giant,1400 7TH STREET NW
38.92198694131714,-77.03844186238213,medium,diced tomato,canned,359,411,4.77,4.730794520547945,1,Harris Teeter,1631 KALORAMA ROAD NW
38.912057515959056,-77.03895582799446,medium,chicken drumstick,meat,3,434,0.42,0.336,1,Safeway,1701 CORCORAN STREET NW
38.88474156067011,-76.9955259196549,small,soy sauce,sauce/condiments,10,32,13.05,8.7,1,Trader Joe's,750 PENNSYLVANIA AVENUE SE
38.87413333646309,-76.97274786739935,small,tuna,canned,8,80,13.4,6.846849315068493,1,Yes! Organic,2323 PENNSYLVANIA AVENUE SE
38.905007945629904,-77.0290444232359,medium,corn,canned,9,42,5.78,2.961260273972603,0,Streets Market,1221 MASSACHUSSETTS AVENUE NW
38.880209661423635,-76.98662497531038,medium,corn meal,grain,139,369,0.46,0.4076111111111111,1,Harris Teeter,1350 POTOMAC AVENUE SE
38.93944688026949,-77.0330336144517,large,carrot,produce,5,87,0.63,0.54,1,Morazan Grocery Store,3928 14TH STREET NW
38.93944688026949,-77.0330336144517,medium,spaghetti,grain,171,64,1.15,1.1212499999999999,1,Morazan Grocery Store,3928 14TH STREET NW
38.93435149372009,-77.07299916212477,small,butter,dairy,6,1,3.26,2.3285714285714283,0,Giant,3336 WISCONSIN AVENUE NW
38.98346370182273,-77.02606575460844,medium,mustard,sauce/condiments,5,111,4.26,2.485,0,International Progresso Market,7719 GEORGIA AVENUE NW
38.896534304119626,-77.05114371697834,small,mayonnaise,sauce/condiments,16,95,13.08,10.027999999999999,1,Market at Columbia Plaza,516 23RD STREET NW
38.96460071978334,-77.07490966531478,medium,powdered milk,dairy,6,446,2.94,2.1,1,Safeway,5545 CONNECTICUT AVENUE NW
38.896534304119626,-77.05114371697834,small,green pepper,produce,6,19,1.24,1.1514285714285715,0,Market at Columbia Plaza,516 23RD STREET NW
38.87413333646309,-76.97274786739935,medium,lettuce,produce,6,498,1.64,1.522857142857143,1,Yes! Organic,2323 PENNSYLVANIA AVENUE SE
38.93585941366032,-77.0580161995249,large,tuna,canned,173,154,13.4,9.875616438356165,1,Target ,3505 CONNECTICUT AVENUE NW
38.95453573534579,-76.9997257446131,small,corn,canned,117,36,5.78,3.816383561643836,1,Aldi,5300 SOUTH DAKOTA AVENUE NE
38.912005027447265,-77.00400185770731,large,american cheese,dairy,5,1831,1.96,1.33,1,Union Kitchen Grocery,1625 ECKINGTON PLACE NE
38.929308227973394,-77.03298601467988,small,butter,dairy,1,12,3.26,1.7464285714285712,1,Lidl,"3100 14TH STREET NW, #116"
38.906023064916525,-77.0054945492568,medium,apple juice,beverages,3,24,2.32,1.1793333333333331,0,Harris Teeter,1201 1ST STREET NE
38.97610115429368,-77.02816620326477,large,flour,grain,104,987,0.44,0.3471111111111111,1,Whole Foods Market,7130 12TH STREET NW
38.88354906285551,-76.98655150803029,medium,chicken breast,meat,4,105,0.97,0.873,0,Safeway,415 14TH STREET SE
38.90949910711764,-77.03356774007037,small,water,beverages,106,34,0.32,0.25422222222222224,1,Whole Foods Market,1440 P STREET NW 
38.93944688026949,-77.0330336144517,large,mayonnaise,sauce/condiments,18,213,13.08,10.464,0,Morazan Grocery Store,3928 14TH STREET NW
38.90679819583192,-77.0266923576239,small,mozzarella cheese,dairy,8,15,2.89,2.270714285714286,0,Capitol Super Market,1231 11TH STREET NW
38.912057515959056,-77.03895582799446,large,peanut butter,canned,134,1747,8.91,6.090534246575343,1,Safeway,1701 CORCORAN STREET NW
38.9218044722116,-77.04371096490623,small,elbow macaroni,grain,82,39,1.09,0.7932777777777777,1,Yes! Organic,1825 COLUMBIA ROAD NW
38.96460071978334,-77.07490966531478,medium,rice,grain,20,273,0.49,0.27222222222222225,1,Safeway,5545 CONNECTICUT AVENUE NW
38.91975734622245,-77.02486798416663,medium,pork bacon,meat,3,337,3.62,2.8960000000000004,1,Whole Foods Market,967 FLORIDA AVENUE NW
38.8972029100673,-77.00221180589779,large,powdered milk,dairy,2,407,2.94,1.68,0,Union Kitchen Grocery,538 3RD STREET NE
38.929308227973394,-77.03298601467988,large,carrot,produce,3,261,0.63,0.45,1,Target,3100 14TH STREET NW
38.919229805772105,-76.9924309344828,medium,lettuce,produce,3,209,1.64,1.1714285714285715,1,Giant,1050 BRENTWOOD ROAD NE
38.92075605615908,-77.04354207691901,medium,chicken drumstick,meat,2,125,0.42,0.294,1,Streets Market,1864 COLUMBIA ROAD NW
38.90040433820318,-77.01198706322644,large,beef patty,meat,2,1513,0.84,0.588,1,Walmart Supercenter,99 H STREET NW
38.91428483131307,-77.0452000177074,medium,elbow macaroni,grain,37,248,1.09,0.6570277777777778,1,Dawson's Market,2001 S STREET NW
38.930102183481345,-77.03814039244843,medium,carrot,produce,5,182,0.63,0.54,1,Streets Market,3146 MOUNT PLEASANT STREET NW
38.91610088111982,-77.03224561287333,large,corn,canned,175,80,5.78,4.275616438356164,1,Trader Joe's,1914 14TH STREET NW
38.94450677593536,-77.06317251045735,large,mustard,sauce/condiments,22,316,4.26,3.6919999999999997,1,Giant,4303 CONNECTICUT AVENUE NW
38.880209661423635,-76.98662497531038,medium,onion,produce,3,373,0.47,0.3357142857142857,1,Harris Teeter,1350 POTOMAC AVENUE SE
38.93845637077938,-77.02485883166267,small,coffee,beverages,9,10,14.42,7.5705,0,Safeway,3830 GEORGIA AVENUE NW
38.92075605615908,-77.04354207691901,small,tuna,canned,286,56,13.4,11.94986301369863,1,Streets Market,1864 COLUMBIA ROAD NW
38.91595166823909,-76.98359318635839,large,soy sauce,sauce/condiments,20,192,13.05,10.875,0,Mom's Organic Market,1501 NEW YORK AVENUE NE
38.91975734622245,-77.02486798416663,small,flour,grain,92,75,0.44,0.33244444444444443,1,Whole Foods Market,967 FLORIDA AVENUE NW
38.95135804157581,-77.0123928349029,large,butter,dairy,11,1346,3.26,2.910714285714285,1,Avenue Supermarket,5010 1ST STREET NW
38.94572155159999,-77.09575911175843,medium,ground beef,meat,3,234,3.72,2.9760000000000004,1,Wagshal’s Market ,4845 MASSACHUSETTS AVENUE NW
38.91320970325574,-77.03174182533907,medium,elbow macaroni,grain,19,118,1.09,0.6025277777777779,0,AmazonFresh,1733 14TH STREET NW
38.935166426639285,-77.05779049421417,small,cucumber,produce,3,75,0.6,0.42857142857142855,1,Yes! Organic,3425 CONNECTICUT AVENUE NW
38.930102183481345,-77.03814039244843,medium,soy sauce,sauce/condiments,20,81,13.05,10.875,1,Streets Market,3146 MOUNT PLEASANT STREET NW
38.93944688026949,-77.0330336144517,medium,beef patty,meat,3,183,0.84,0.672,1,Morazan Grocery Store,3928 14TH STREET NW
38.90057508208876,-76.97977231662443,large,coffee,beverages,127,754,14.42,12.297055555555557,1,Safeway,1601 MARYLAND AVENUE NE
38.930102183481345,-77.03814039244843,small,american cheese,dairy,5,90,1.96,1.33,1,Streets Market,3146 MOUNT PLEASANT STREET NW
38.920762105757646,-77.03208536793325,medium,american cheese,dairy,1,459,1.96,1.05,1,Streets Market,2400 14TH STREET NW
38.920762105757646,-77.03208536793325,medium,chicken drumstick,meat,4,100,0.42,0.378,1,Streets Market,2400 14TH STREET NW
38.91612588552247,-77.06756091263732,medium,green pepper,produce,1,136,1.24,0.7085714285714285,0,Safeway,1855 WISCONSIN AVENUE NW
38.935166426639285,-77.05779049421417,large,diced tomato,canned,272,1299,4.77,4.16231506849315,1,Yes! Organic,3425 CONNECTICUT AVENUE NW
38.87622430239724,-77.00009655130434,large,rice,grain,59,679,0.49,0.3253055555555555,1,Harris Teeter,401 M St SE
38.912057515959056,-77.03895582799446,small,carrot,produce,3,22,0.63,0.45,1,Safeway,1701 CORCORAN STREET NW
38.92075605615908,-77.04354207691901,medium,peanut butter,canned,99,159,8.91,5.663342465753425,0,Streets Market,1864 COLUMBIA ROAD NW
38.90746786181079,-77.00056757058081,medium,orange juice,beverages,170,337,4.04,3.9277777777777776,1,Trader Joe's,350 FLORIDA AVENUE NE
38.9655532402862,-77.0764593007974,large,beef patty,meat,1,1033,0.84,0.504,1,Magruder's,5626 CONNECTICUT AVENUE NW
38.893139781622146,-76.94745719705952,small,flour,grain,41,31,0.44,0.27011111111111114,1,Safeway,322 40TH STREET NE
38.92085095656864,-76.95088115617462,medium,mayonnaise,sauce/condiments,19,150,13.08,10.682,1,Costco Wholesale,2441 MARKET STREET NE
38.93435149372009,-77.07299916212477,medium,powdered milk,dairy,9,326,2.94,2.415,1,Giant,3336 WISCONSIN AVENUE NW
38.90949013493613,-77.04836546433359,medium,rice,grain,57,240,0.49,0.32258333333333333,1,Metro Supermarket,2130 P STREET NW #5
38.90040433820318,-77.01198706322644,medium,elbow macaroni,grain,166,363,1.09,1.0476111111111113,1,Walmart Supercenter,99 H STREET NW
38.919229805772105,-76.9924309344828,small,rice,grain,135,15,0.49,0.42874999999999996,1,Giant,1050 BRENTWOOD ROAD NE
38.87622430239724,-77.00009655130434,small,tuna,canned,97,63,13.4,8.48054794520548,1,Harris Teeter,401 M St SE
38.93082173909143,-77.03192369024724,small,spaghetti,grain,96,70,1.15,0.8816666666666665,1,Giant,1345 PARK ROAD NW
38.90679819583192,-77.0266923576239,small,apple juice,beverages,147,4,2.32,2.107333333333333,1,Capitol Super Market,1231 11TH STREET NW
38.929308227973394,-77.03298601467988,medium,ketchup,sauce/condiments,20,243,5.41,4.508333333333333,1,Target,3100 14TH STREET NW
38.877621504691085,-77.0171618053436,large,mozzarella cheese,dairy,13,1554,2.89,2.7867857142857146,1,Safeway,1100 4TH STREET SW
38.91612588552247,-77.06756091263732,small,diced tomato,canned,40,35,4.77,2.6463698630136983,1,Safeway,1855 WISCONSIN AVENUE NW
38.91595166823909,-76.98359318635839,large,apple juice,beverages,62,84,2.32,1.5595555555555556,1,Mom's Organic Market,1501 NEW YORK AVENUE NE
38.92421518348709,-77.04099386279991,large,water,beverages,86,1466,0.32,0.23644444444444446,1,Safeway,1747 COLUMBIA ROAD NW
38.969528402684396,-77.02655061039647,small,corn,canned,247,86,5.78,4.845698630136987,1,Safeway,6500 PINEY BRANCH ROAD NW
38.95135804157581,-77.0123928349029,small,eggs,dairy,11,83,3.96,3.5357142857142856,1,Avenue Supermarket,5010 1ST STREET NW
38.967771235004186,-77.02779827340463,medium,green pepper,produce,1,413,1.24,0.7085714285714285,1,Jocelyn’s Market ,6404 GEORGIA AVENUE NW
38.9004378222694,-77.00164702126357,medium,spaghetti,grain,30,162,1.15,0.6708333333333333,1,Giant,300 H STREET NE
38.90349680089168,-77.01835490587573,medium,tuna,canned,145,275,13.4,9.361643835616439,1,Safeway,490 L STREET NW
38.929308227973394,-77.03298601467988,large,chicken drumstick,meat,4,41,0.42,0.378,0,Target,3100 14TH STREET NW
38.95234016155874,-77.08246449753963,large,powdered milk,dairy,1,792,2.94,1.575,1,Safeway,4203 DAVENPORT STREET NW
38.9004378222694,-77.00164702126357,medium,spaghetti,grain,50,203,1.15,0.734722222222222,1,Giant,300 H STREET NE
38.94572155159999,-77.09575911175843,medium,black beans,canned,171,282,6.92,5.080986301369863,1,Wagshal’s Market ,4845 MASSACHUSETTS AVENUE NW
38.88028537177093,-77.00471301493634,small,soy sauce,sauce/condiments,9,60,13.05,8.4825,1,Whole Foods Market,101 H STREET SE
38.935166426639285,-77.05779049421417,small,ranch dressing,sauce/condiments,20,14,10.75,8.958333333333332,1,Yes! Organic,3425 CONNECTICUT AVENUE NW
38.88354906285551,-76.98655150803029,medium,onion,produce,3,126,0.47,0.3357142857142857,1,Safeway,415 14TH STREET SE
38.919229805772105,-76.9924309344828,large,ketchup,sauce/condiments,7,1310,5.41,3.3361666666666667,1,Giant,1050 BRENTWOOD ROAD NE
38.92075605615908,-77.04354207691901,small,pork bacon,meat,3,66,3.62,2.8960000000000004,1,Streets Market,1864 COLUMBIA ROAD NW
38.93435149372009,-77.07299916212477,small,rice,grain,45,94,0.49,0.30625,1,Giant,3336 WISCONSIN AVENUE NW
38.90349680089168,-77.01835490587573,small,elbow macaroni,grain,165,20,1.09,1.0445833333333334,1,Safeway,490 L STREET NW
38.87413333646309,-76.97274786739935,medium,american cheese,dairy,1,305,1.96,1.05,1,Yes! Organic,2323 PENNSYLVANIA AVENUE SE
38.88028537177093,-77.00471301493634,medium,ranch dressing,sauce/condiments,2,68,10.75,5.733333333333333,0,Whole Foods Market,101 H STREET SE
38.930205375500556,-77.03827261674164,medium,powdered milk,dairy,1,41,2.94,1.575,0,El Progreso Market,3158 MOUNT PLEASANT STREET NW
38.88028537177093,-77.00471301493634,small,american cheese,dairy,4,73,1.96,1.2599999999999998,1,Whole Foods Market,101 H STREET SE
38.92198694131714,-77.03844186238213,small,carrot,produce,5,35,0.63,0.54,1,Harris Teeter,1631 KALORAMA ROAD NW
38.935166426639285,-77.05779049421417,small,tuna,canned,134,5,13.4,9.15972602739726,1,Yes! Organic,3425 CONNECTICUT AVENUE NW
38.9218044722116,-77.04371096490623,large,corn,canned,260,1879,5.78,4.948630136986301,1,Yes! Organic,1825 COLUMBIA ROAD NW
38.86176558894161,-76.96740108339792,medium,lettuce,produce,3,304,1.64,1.1714285714285715,1,Lidl,2224 TOWN CENTER DRIVE SE
38.96460071978334,-77.07490966531478,medium,elbow macaroni,grain,169,3,1.09,1.0566944444444446,0,Safeway,5545 CONNECTICUT AVENUE NW
38.8828727388499,-76.9947534873476,medium,chicken breast,meat,3,204,0.97,0.776,1,Union Kitchen Grocery,430 8TH STREET SE
38.87413333646309,-76.97274786739935,small,powdered milk,dairy,7,15,2.94,2.205,0,Yes! Organic,2323 PENNSYLVANIA AVENUE SE
38.920762105757646,-77.03208536793325,small,pork bacon,meat,2,72,3.62,2.534,1,Streets Market,2400 14TH STREET NW
38.93435149372009,-77.07299916212477,medium,mozzarella cheese,dairy,1,152,2.89,1.5482142857142858,1,Giant,3336 WISCONSIN AVENUE NW
38.906023064916525,-77.0054945492568,small,corn meal,grain,11,78,0.46,0.24405555555555558,1,Harris Teeter,1201 1ST STREET NE
38.88354906285551,-76.98655150803029,small,diced tomato,canned,225,10,4.77,3.8552054794520547,1,Safeway,415 14TH STREET SE
38.877621504691085,-77.0171618053436,small,carrot,produce,2,37,0.63,0.40499999999999997,1,Safeway,1100 4TH STREET SW
38.88028537177093,-77.00471301493634,small,american cheese,dairy,9,51,1.96,1.6099999999999999,1,Whole Foods Market,101 H STREET SE
38.90949910711764,-77.03356774007037,medium,mustard,sauce/condiments,26,3,4.26,3.976,1,Whole Foods Market,1440 P STREET NW 
38.97610115429368,-77.02816620326477,medium,diced tomato,canned,182,411,4.77,3.5742328767123284,1,Whole Foods Market,7130 12TH STREET NW
38.92421518348709,-77.04099386279991,small,pork bacon,meat,2,54,3.62,2.534,1,Safeway,1747 COLUMBIA ROAD NW
38.908770717071064,-77.02212530524505,medium,eggs,dairy,1,142,3.96,2.1214285714285714,1,Giant,1400 7TH STREET NW
38.95630298829647,-77.08386082768219,medium,lettuce,produce,3,34,1.64,1.1714285714285715,0,Rodman’s ,5100 WISCONSIN AVENUE NW
38.93585941366032,-77.0580161995249,medium,water,beverages,148,405,0.32,0.29155555555555557,1,Target ,3505 CONNECTICUT AVENUE NW
38.929450971217975,-76.97481915156214,small,pork bacon,meat,1,22,3.62,2.172,1,Good Food Markets,2006 RHODE ISLAND AVENUE NE
38.935166426639285,-77.05779049421417,medium,water,beverages,161,322,0.32,0.3031111111111111,1,Yes! Organic,3425 CONNECTICUT AVENUE NW
38.904767550491435,-77.06515039926713,large,chicken breast,meat,3,1151,0.97,0.776,1,Dean & DeLuca,3276 M STREET NW
38.877621504691085,-77.0171618053436,small,tuna,canned,253,22,13.4,11.344109589041096,1,Safeway,1100 4TH STREET SW
38.929308227973394,-77.03298601467988,small,ranch dressing,sauce/condiments,14,85,10.75,7.883333333333334,1,Target,3100 14TH STREET NW
38.912005027447265,-77.00400185770731,large,ketchup,sauce/condiments,24,169,5.41,4.869000000000001,0,Union Kitchen Grocery,1625 ECKINGTON PLACE NE
38.930102183481345,-77.03814039244843,medium,pork bacon,meat,1,469,3.62,2.172,1,Streets Market,3146 MOUNT PLEASANT STREET NW
38.94450677593536,-77.06317251045735,small,soy sauce,sauce/condiments,5,88,13.05,7.612500000000001,1,Giant,4303 CONNECTICUT AVENUE NW
38.91850672736017,-77.03161975008753,small,green pepper,produce,3,98,1.24,0.8857142857142857,1,Yes! Organic,2123 14TH STREET NW
38.94450677593536,-77.06317251045735,medium,eggs,dairy,12,371,3.96,3.677142857142857,1,Giant,4303 CONNECTICUT AVENUE NW
38.906023064916525,-77.0054945492568,medium,chicken drumstick,meat,3,453,0.42,0.336,1,Harris Teeter,1201 1ST STREET NE
38.877621504691085,-77.0171618053436,small,corn meal,grain,41,4,0.46,0.2823888888888889,0,Safeway,1100 4TH STREET SW
38.904198954892756,-77.05301445799769,medium,onion,produce,4,469,0.47,0.3692857142857143,1,Trader Joe's,1101 25TH STREET NW
38.88028537177093,-77.00471301493634,large,spaghetti,grain,152,847,1.15,1.0605555555555555,1,Whole Foods Market,101 H STREET SE
38.92075605615908,-77.04354207691901,small,cucumber,produce,6,80,0.6,0.5571428571428572,1,Streets Market,1864 COLUMBIA ROAD NW
38.95453573534579,-76.9997257446131,medium,chicken breast,meat,4,84,0.97,0.873,1,Aldi,5300 SOUTH DAKOTA AVENUE NE
38.912057515959056,-77.03895582799446,large,butter,dairy,5,1538,3.26,2.212142857142857,1,Safeway,1701 CORCORAN STREET NW
38.93435149372009,-77.07299916212477,medium,coffee,beverages,128,321,14.42,12.337111111111112,1,Giant,3336 WISCONSIN AVENUE NW
38.95453573534579,-76.9997257446131,medium,chicken drumstick,meat,1,419,0.42,0.252,1,Aldi,5300 SOUTH DAKOTA AVENUE NE
38.92093428097332,-77.07161523313137,small,green pepper,produce,5,20,1.24,1.062857142857143,0,Whole Foods Market,2323 WISCONSIN AVENUE NW
38.9066904312142,-77.04836333526447,small,onion,produce,4,37,0.47,0.3692857142857143,1,Streets Market,1255 22ND STREET NW
38.95135804157581,-77.0123928349029,small,flour,grain,58,10,0.44,0.29088888888888886,0,Avenue Supermarket,5010 1ST STREET NW
38.91610088111982,-77.03224561287333,medium,beef patty,meat,3,59,0.84,0.672,1,Trader Joe's,1914 14TH STREET NW
38.930205375500556,-77.03827261674164,large,beef patty,meat,1,1455,0.84,0.504,1,El Progreso Market,3158 MOUNT PLEASANT STREET NW
38.90040448832144,-76.99814738644127,medium,carrot,produce,1,278,0.63,0.36,1,Whole Foods Market,600 H STREET NE
38.967771235004186,-77.02779827340463,medium,american cheese,dairy,1,424,1.96,1.05,1,Jocelyn’s Market ,6404 GEORGIA AVENUE NW
38.87413333646309,-76.97274786739935,medium,ketchup,sauce/condiments,6,189,5.41,3.246,1,Yes! Organic,2323 PENNSYLVANIA AVENUE SE
38.929308227973394,-77.03298601467988,medium,green pepper,produce,2,344,1.24,0.797142857142857,1,Target,3100 14TH STREET NW
